"","B_Cell.Control","B_Cell.SLE","T_Cell.Control","T_Cell.SLE","P_Cell","P_SLE","P_Cell:SLE"
"641455",0.96428407192686,2.06272155618172,1.00074377030579,1.00475806324069,2.18369896903912e-08,8.89423001213218e-09,9.66597268504548e-09
"100652791",0.96428407192686,2.06272155618172,1.00074377030579,1.00475806324069,2.18369896903912e-08,8.89423001213218e-09,9.66597268504548e-09
"101929313",0.96428407192686,2.06272155618172,1.00074377030579,1.00475806324069,2.18369896903912e-08,8.89423001213218e-09,9.66597268504548e-09
"11185",0.96428407192686,1.03136077809086,1.00074377030579,2.00951612648139,1.70105139321136e-08,8.89423001213234e-09,4.08886548135323e-08
"101929047",1.92856814385372,1.03136077809086,1.00074377030579,1.00475806324069,2.18369896903927e-08,4.52118801667196e-08,4.08886548135341e-08
"102723675",1.92856814385372,1.03136077809086,1.00074377030579,1.00475806324069,2.18369896903927e-08,4.52118801667196e-08,4.08886548135341e-08
"2028",3.09828902770084,1.04347241038892,0.995603115615127,1.02583698658953,2.26447242691703e-06,4.31480315489552e-06,2.84541362158293e-06
"10049",752.129741548598,223.147871012017,501.789588223086,373.191921171086,0.259369189406151,1.63416990829934e-07,7.39738355617036e-06
"27069",244.442857180155,237.877398150859,121.718098741289,273.588549998069,0.000148220328086503,1.29418489116207e-05,7.84530810879349e-06
"26512",1054.14895793377,906.769654801088,3103.98764582738,576.570215562608,0.00376898714474617,2.4442473101651e-06,9.44421591154987e-06
"6124",3370.6663737197,4969.35155964248,1516.43533006278,6460.38590815224,0.00120314760985422,1.62144809600967e-07,1.07966545212032e-05
"120227",28.4413470985132,139.110762176678,142.936495034915,86.7990003345695,0.00077095824501098,0.00104800949344953,1.16010537251455e-05
"408263",13.4754518504972,47.447440335698,95.878196537272,49.4082395773258,8.95886230433193e-06,0.0183273997805985,1.21784681962691e-05
"283624",1024.98525238158,570.15276545715,2449.68501034322,454.262185710701,0.000582444886322921,5.27337470379318e-08,1.38856554123301e-05
"9908",2029.14461565755,1852.01721747691,1330.10624315429,3584.06276870249,0.0746212776419513,5.47443747803167e-05,1.42607552390992e-05
"55074",144.757257245721,53.7072860826962,80.1192065144813,71.4660869751935,0.0139344458492172,3.31816779470826e-06,1.87186072854683e-05
"220988",1436.7410487693,1722.86899623588,2159.62783179206,1379.862242109,0.0331183152389617,0.00613714696028461,2.33548079868976e-05
"10138",144.524132634212,212.032070423652,462.040089873412,191.757203427901,9.69578700544318e-05,0.0102031024116067,2.80235883234261e-05
"9559",259.419714783665,196.421983133304,103.363062123873,279.212441118507,0.00555492507517506,0.00148117790949604,3.04361573480902e-05
"1108",1366.58786278975,1254.21545083821,3511.15294431826,692.180295349693,0.094075591635231,1.45709681146788e-05,3.16278197732621e-05
"30000",73.7256974968765,85.2498429249243,137.334213131887,75.3500642044129,0.000548673749153533,0.000984518068527123,3.40623938119262e-05
"6128",3251.15707484093,4442.98154452204,1503.35202352476,5340.18716618378,0.000966239894760897,8.05961042685037e-07,3.5164897345468e-05
"200185",38.3886064544452,34.3647683417126,8.48728534253963,52.5055907385861,0.00190093591428208,9.6248183109828e-05,4.04609322396397e-05
"23162",132.638622760601,476.732962338107,206.890106947331,138.911459396767,0.00533050588850921,0.0028707768439204,4.14513670401422e-05
"101060024",0.93464516237839,1.04517296184514,3.5389333867398,1.02887714774578,4.94652228520685e-05,0.000150459136355485,4.17428958547486e-05
"101928451",304.917659548349,424.964836487083,700.112378392985,341.792617051105,0.0017948849591256,0.0206035626949071,5.05969157802657e-05
"4839",127.899334161634,150.693907506,625.121381849594,130.445407901644,0.000197138438708645,0.000238080278141479,5.49819011517036e-05
"3476",219.451436332781,144.086466115302,97.3745174109196,219.105561248196,0.0386180462962709,0.0398300500189261,5.54685306408814e-05
"171023",452.990097754416,663.9037663857,1332.41501121571,478.452576069837,0.00332526485802886,0.00780316738033597,5.63556765384043e-05
